"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C4058","0","10","40","0","2008","A","","Rocky Mount, NC MSA","Total Covered","Total, all industries","MSA, Total Covered","All establishment sizes",3396,63892,2115504682,858551709,16856965,637,33110,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-47,-1.4,-492,-0.8,21320344,1.0,21921509,2.6,343823,2.1,11,1.8,583,1.8
"C4058","1","10","41","0","2008","A","","Rocky Mount, NC MSA","Federal Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",30,503,26548298,0,0,1016,52815,"",1.25,0.38,0.42,0.00,0.00,1.10,1.10,"",-1,-3.2,-6,-1.2,98404,0.4,0,0.0,0,0.0,17,1.7,851,1.6
"C4058","2","10","41","0","2008","A","","Rocky Mount, NC MSA","State Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",44,1855,67130712,0,0,696,36199,"",1.74,0.84,0.87,0.00,0.00,1.04,1.04,"",0,0.0,14,0.8,3023550,4.7,0,0.0,0,0.0,26,3.9,1372,3.9
"C4058","3","10","41","0","2008","A","","Rocky Mount, NC MSA","Local Government","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",92,8651,303438055,597524,5001,675,35076,"",1.53,1.28,1.47,0.05,0.05,1.14,1.14,"",0,0.0,13,0.2,4529825,1.5,34779,6.2,291,6.2,10,1.5,472,1.4
"C4058","5","10","41","0","2008","A","","Rocky Mount, NC MSA","Private","Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",3230,52884,1718387617,857954185,16851964,625,32493,"",0.98,0.99,0.97,1.02,1.01,0.98,0.99,"",-46,-1.4,-512,-1.0,13668565,0.8,21886730,2.6,343532,2.1,11,1.8,567,1.8
"C4058","5","101","42","0","2008","A","","Rocky Mount, NC MSA","Private","Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",626,14638,523522001,264751131,7283648,688,35766,"",1.22,1.38,1.30,1.33,1.45,0.94,0.94,"",-16,-2.5,339,2.4,17004766,3.4,14351349,5.7,271576,3.9,7,1.0,343,1.0
"C4058","5","1011","43","0","2008","A","","Rocky Mount, NC MSA","Private","Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",126,1628,32027141,24276955,291725,378,19674,"",2.67,1.82,1.00,1.44,0.82,0.55,0.55,"",0,0.0,40,2.5,653095,2.1,1300590,5.7,-20792,-6.7,-2,-0.5,-79,-0.4
"C4058","5","1012","43","0","2008","A","","Rocky Mount, NC MSA","Private","Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",348,3017,113243090,58607837,1642153,722,37535,"",1.06,0.89,0.94,0.84,0.76,1.05,1.05,"",-15,-4.1,-252,-7.7,-4721733,-4.0,-317840,-0.5,-122599,-6.9,28,4.0,1449,4.0
"C4058","5","1013","43","0","2008","A","","Rocky Mount, NC MSA","Private","Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",152,9993,378251770,181866339,5349770,728,37853,"",1.13,1.58,1.51,1.61,2.12,0.96,0.96,"",-1,-0.7,551,5.8,21073404,5.9,13368599,7.9,414967,8.4,1,0.1,23,0.1
"C4058","5","102","42","0","2008","A","","Rocky Mount, NC MSA","Private","Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",2604,38247,1194865616,593203054,9568316,601,31241,"",0.94,0.89,0.87,0.92,0.82,0.98,0.98,"",-30,-1.1,-850,-2.2,-3336201,-0.3,7535381,1.3,71956,0.8,12,2.0,594,1.9
