"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"08071","0","10","70","0","2000","A","","Las Animas County, Colorado","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",432,4893,102614407,0,0,403,20971,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",12,2.9,194,4.1,7996498,8.5,0,0.0,0,0.0,16,4.1,834,4.1
"08071","1","10","71","0","2000","A","","Las Animas County, Colorado","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",15,87,2856845,0,0,631,32837,"",5.46,0.81,0.96,0.00,0.00,1.20,1.20,"",0,0.0,13,17.6,176567,6.6,0,0.0,0,0.0,-62,-8.9,-3180,-8.8
"08071","1","102","72","0","2000","A","","Las Animas County, Colorado","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",15,87,2856845,0,0,631,32837,"",5.48,0.82,0.98,0.00,0.00,1.20,1.20,"",0,0.0,13,17.6,176567,6.6,0,0.0,0,0.0,-62,-8.9,-3180,-8.8
"08071","1","1021","73","0","2000","A","","Las Animas County, Colorado","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",4,40,1212575,0,0,589,30633,"",3.81,1.09,1.32,0.00,0.00,1.23,1.23,"",0,0.0,2,5.3,69540,6.1,0,0.0,0,0.0,16,2.8,815,2.7
"08071","1","1023","73","0","2000","A","","Las Animas County, Colorado","Federal Government","Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,2,101741,0,0,978,50871,"",17.02,3.49,4.85,0.00,0.00,1.39,1.39,"",0,0.0,0,0.0,6395,6.7,0,0.0,0,0.0,61,6.7,3198,6.7
"08071","1","1024","73","0","2000","A","","Las Animas County, Colorado","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,2,77968,0,0,750,38984,"",11.38,0.92,1.19,0.00,0.00,1.28,1.28,"",0,0.0,0,0.0,7432,10.5,0,0.0,0,0.0,72,10.6,3716,10.5
"08071","1","1028","73","0","2000","A","","Las Animas County, Colorado","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",9,43,1464561,0,0,649,33733,"",6.22,0.79,0.91,0.00,0.00,1.15,1.15,"",0,0.0,11,34.4,93200,6.8,0,0.0,0,0.0,-173,-21.0,-9011,-21.1
"08071","1","48-49","74","0","2000","A","","Las Animas County, Colorado","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",4,40,1212575,0,0,589,30633,"",3.93,1.17,1.39,0.00,0.00,1.20,1.20,"",0,0.0,2,5.3,69540,6.1,0,0.0,0,0.0,16,2.8,815,2.7
"08071","1","491","75","0","2000","A","","Las Animas County, Colorado","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,40,1212575,0,0,589,30633,"",4.01,1.21,1.47,0.00,0.00,1.23,1.23,"",0,0.0,2,5.3,69540,6.1,0,0.0,0,0.0,16,2.8,815,2.7
"08071","1","4911","76","0","2000","A","","Las Animas County, Colorado","Federal Government","Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,40,1212575,0,0,589,30633,"",4.01,1.21,1.47,0.00,0.00,1.23,1.23,"",0,0.0,2,5.3,69540,6.1,0,0.0,0,0.0,16,2.8,815,2.7
"08071","1","49111","77","0","2000","A","","Las Animas County, Colorado","Federal Government","Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,40,1212575,0,0,589,30633,"",4.01,1.21,1.47,0.00,0.00,1.23,1.23,"",0,0.0,2,5.3,69540,6.1,0,0.0,0,0.0,16,2.8,815,2.7
"08071","1","491110","78","0","2000","A","","Las Animas County, Colorado","Federal Government","Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,40,1212575,0,0,589,30633,"",4.01,1.21,1.47,0.00,0.00,1.23,1.23,"",0,0.0,2,5.3,69540,6.1,0,0.0,0,0.0,16,2.8,815,2.7
"08071","1","52","74","0","2000","A","","Las Animas County, Colorado","Federal Government","Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,2,101741,0,0,978,50871,"",17.15,3.56,4.87,0.00,0.00,1.37,1.37,"",0,0.0,0,0.0,6395,6.7,0,0.0,0,0.0,61,6.7,3198,6.7
"08071","1","522","75","0","2000","A","","Las Animas County, Colorado","Federal Government","Credit intermediation and related activities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,2,101741,0,0,978,50871,"",19.80,7.34,12.49,0.00,0.00,1.70,1.70,"",0,0.0,0,0.0,6395,6.7,0,0.0,0,0.0,61,6.7,3198,6.7
"08071","1","5222","76","0","2000","A","","Las Animas County, Colorado","Federal Government","Nondepository credit intermediation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,2,101741,0,0,978,50871,"",19.84,7.53,12.91,0.00,0.00,1.71,1.71,"",0,0.0,0,0.0,6395,6.7,0,0.0,0,0.0,61,6.7,3198,6.7
